Date,Country_Region,ConfirmedCases,Fatalities
2020-04-08,Gambia,4.0,1.0
2020-04-08,Georgia,211.0,3.0
2020-04-08,Germany,113296.0,2349.0
2020-04-08,Ghana,313.0,6.0
2020-04-08,Greece,1884.0,83.0
2020-04-08,Grenada,12.0,0.0
2020-04-08,Guatemala,87.0,3.0
2020-04-08,Guinea,164.0,0.0
2020-04-08,Guinea-Bissau,33.0,0.0
2020-04-08,Guyana,37.0,6.0
2020-04-08,Haiti,27.0,1.0
2020-04-08,Holy See,8.0,0.0
2020-04-08,Honduras,312.0,22.0
2020-04-08,Hungary,895.0,58.0
2020-04-08,Iceland,1616.0,6.0
2020-04-08,India,5916.0,178.0
2020-04-08,Indonesia,2956.0,240.0
2020-04-08,Iran,64586.0,3993.0
2020-04-08,Iraq,1202.0,69.0
2020-04-08,Ireland,6074.0,235.0
2020-04-08,Israel,9404.0,73.0
2020-04-08,Italy,139422.0,17669.0
2020-04-08,Jamaica,63.0,4.0
2020-04-08,Japan,4257.0,93.0
2020-04-08,Jordan,358.0,6.0
2020-04-08,Kazakhstan,727.0,7.0
2020-04-08,Kenya,179.0,6.0
2020-04-08,"Korea, South",10384.0,200.0
2020-04-08,Kosovo,184.0,5.0
2020-04-08,Kuwait,855.0,1.0
2020-04-08,Kyrgyzstan,270.0,4.0
2020-04-08,Laos,15.0,0.0
2020-04-08,Latvia,577.0,2.0
2020-04-08,Lebanon,576.0,19.0
2020-04-08,Liberia,31.0,4.0
2020-04-08,Libya,21.0,1.0
2020-04-08,Liechtenstein,78.0,1.0
2020-04-08,Lithuania,912.0,15.0
2020-04-08,Luxembourg,3034.0,46.0
2020-04-08,MS Zaandam,9.0,2.0
2020-04-08,Madagascar,93.0,0.0
2020-04-08,Malawi,8.0,1.0
2020-04-08,Malaysia,4119.0,65.0
2020-04-08,Maldives,19.0,0.0
2020-04-08,Mali,59.0,7.0
2020-04-08,Malta,299.0,1.0
2020-04-08,Mauritania,6.0,1.0
2020-04-08,Mauritius,273.0,7.0
2020-04-08,Mexico,3181.0,174.0
2020-04-08,Moldova,1174.0,27.0
2020-04-08,Monaco,81.0,1.0
2020-04-08,Mongolia,16.0,0.0
2020-04-08,Montenegro,248.0,2.0
2020-04-08,Morocco,1275.0,93.0
2020-04-08,Mozambique,17.0,0.0
2020-04-08,Namibia,16.0,0.0
2020-04-08,Nepal,9.0,0.0
2020-04-08,Netherlands,20682.0,2255.0
2020-04-08,New Zealand,1210.0,1.0
2020-04-08,Nicaragua,6.0,1.0
2020-04-08,Niger,342.0,11.0
2020-04-08,Nigeria,276.0,6.0
2020-04-08,North Macedonia,617.0,29.0
2020-04-08,Norway,6086.0,101.0
2020-04-08,Oman,419.0,2.0
2020-04-08,Pakistan,4263.0,61.0
2020-04-08,Panama,2249.0,59.0
2020-04-08,Papua New Guinea,2.0,0.0
2020-04-08,Paraguay,119.0,5.0
2020-04-08,Peru,4342.0,121.0
2020-04-08,Philippines,3870.0,182.0
2020-04-08,Poland,5205.0,159.0
2020-04-08,Portugal,13141.0,380.0
2020-04-08,Qatar,2210.0,6.0
2020-04-08,Romania,4761.0,220.0
2020-04-08,Russia,8672.0,63.0
2020-04-08,Rwanda,110.0,0.0
2020-04-08,Saint Kitts and Nevis,11.0,0.0
2020-04-08,Saint Lucia,14.0,0.0
2020-04-08,Saint Vincent and the Grenadines,8.0,0.0
2020-04-08,San Marino,279.0,34.0
2020-04-08,Sao Tome and Principe,4.0,0.0
2020-04-08,Saudi Arabia,2932.0,41.0
2020-04-08,Senegal,244.0,2.0
2020-04-08,Serbia,2666.0,65.0
2020-04-08,Seychelles,11.0,0.0
2020-04-08,Sierra Leone,7.0,0.0
2020-04-08,Singapore,1623.0,6.0
2020-04-08,Slovakia,682.0,2.0
2020-04-08,Slovenia,1091.0,40.0
2020-04-08,Somalia,12.0,1.0
2020-04-08,South Africa,1845.0,18.0
2020-04-08,South Sudan,2.0,0.0
2020-04-08,Spain,148220.0,14792.0
2020-04-08,Sri Lanka,189.0,7.0
2020-04-08,Sudan,14.0,2.0
2020-04-08,Suriname,10.0,1.0
2020-04-08,Sweden,8419.0,687.0
2020-04-08,Switzerland,23280.0,895.0
2020-04-08,Syria,19.0,2.0
2020-04-08,Taiwan*,379.0,5.0
2020-04-08,Tanzania,25.0,1.0
2020-04-08,Thailand,2369.0,30.0
2020-04-08,Timor-Leste,1.0,0.0
2020-04-08,Togo,70.0,3.0
2020-04-08,Trinidad and Tobago,107.0,8.0
2020-04-08,Tunisia,628.0,24.0
2020-04-08,Turkey,38226.0,812.0
2020-04-08,US,428889.0,14690.0
2020-04-08,Uganda,53.0,0.0
2020-04-08,Ukraine,1668.0,52.0
2020-04-08,United Arab Emirates,2659.0,12.0
2020-04-08,United Kingdom,61474.0,8519.0
2020-04-08,Uruguay,424.0,7.0
2020-04-08,Uzbekistan,545.0,3.0
2020-04-08,Venezuela,167.0,9.0
2020-04-08,Vietnam,251.0,0.0
2020-04-08,West Bank and Gaza,263.0,1.0
2020-04-08,Western Sahara,4.0,0.0
2020-04-08,Zambia,39.0,1.0
2020-04-08,Zimbabwe,11.0,3.0
2020-04-09,Afghanistan,484.0,15.0
2020-04-09,Albania,409.0,23.0
2020-04-09,Algeria,1666.0,235.0
2020-04-09,Andorra,583.0,25.0
2020-04-09,Angola,19.0,2.0
2020-04-09,Antigua and Barbuda,19.0,2.0
2020-04-09,Argentina,1795.0,72.0
2020-04-09,Armenia,921.0,10.0
2020-04-09,Australia,6108.0,51.0
2020-04-09,Austria,13244.0,295.0
2020-04-09,Azerbaijan,926.0,9.0
2020-04-09,Bahamas,41.0,8.0
2020-04-09,Bahrain,887.0,5.0
2020-04-09,Bangladesh,330.0,21.0
2020-04-09,Barbados,66.0,3.0
2020-04-09,Belarus,1486.0,16.0
2020-04-09,Belgium,24983.0,2523.0
2020-04-09,Belize,9.0,1.0
2020-04-09,Benin,26.0,1.0
2020-04-09,Bhutan,5.0,0.0
2020-04-09,Bolivia,264.0,18.0
2020-04-09,Bosnia and Herzegovina,858.0,35.0
2020-04-09,Botswana,13.0,1.0
2020-04-09,Brazil,18092.0,950.0
2020-04-09,Brunei,135.0,1.0
2020-04-09,Bulgaria,618.0,24.0
2020-04-09,Burkina Faso,443.0,24.0
2020-04-09,Burma,23.0,3.0
2020-04-09,Burundi,3.0,0.0
2020-04-09,Cabo Verde,7.0,1.0
2020-04-09,Cambodia,119.0,0.0
2020-04-09,Cameroon,730.0,10.0
2020-04-09,Canada,20641.0,502.0
2020-04-09,Central African Republic,8.0,0.0
2020-04-09,Chad,11.0,0.0
2020-04-09,Chile,5972.0,57.0
2020-04-09,China,82883.0,3339.0
2020-04-09,Colombia,2223.0,69.0
2020-04-09,Congo (Brazzaville),60.0,5.0
2020-04-09,Congo (Kinshasa),180.0,18.0
2020-04-09,Costa Rica,539.0,3.0
2020-04-09,Cote d'Ivoire,444.0,3.0
2020-04-09,Croatia,1407.0,20.0
2020-04-09,Cuba,515.0,15.0
2020-04-09,Cyprus,564.0,10.0
2020-04-09,Czechia,5569.0,112.0
2020-04-09,Denmark,5830.0,237.0
2020-04-09,Diamond Princess,712.0,11.0
2020-04-09,Djibouti,135.0,0.0
2020-04-09,Dominica,15.0,0.0
2020-04-09,Dominican Republic,2349.0,118.0
2020-04-09,Ecuador,4965.0,272.0
2020-04-09,Egypt,1699.0,118.0
2020-04-09,El Salvador,103.0,6.0
2020-04-09,Equatorial Guinea,18.0,0.0
2020-04-09,Eritrea,33.0,0.0
2020-04-09,Estonia,1207.0,24.0
2020-04-09,Eswatini,12.0,0.0
2020-04-09,Ethiopia,56.0,2.0
2020-04-09,Fiji,15.0,0.0
2020-04-09,Finland,2605.0,42.0
2020-04-09,France,87366.0,12228.0
2020-04-09,Gabon,44.0,1.0
2020-04-09,Gambia,4.0,1.0
2020-04-09,Georgia,218.0,3.0
2020-04-09,Germany,118181.0,2607.0
2020-04-09,Ghana,378.0,6.0
2020-04-09,Greece,1955.0,87.0
2020-04-09,Grenada,12.0,0.0
2020-04-09,Guatemala,95.0,3.0
2020-04-09,Guinea,194.0,0.0
2020-04-09,Guinea-Bissau,36.0,0.0
2020-04-09,Guyana,37.0,6.0
2020-04-09,Haiti,30.0,2.0
2020-04-09,Holy See,8.0,0.0
2020-04-09,Honduras,343.0,23.0
2020-04-09,Hungary,980.0,66.0
2020-04-09,Iceland,1648.0,6.0
2020-04-09,India,6725.0,226.0
2020-04-09,Indonesia,3293.0,280.0
2020-04-09,Iran,66220.0,4110.0
2020-04-09,Iraq,1232.0,69.0
2020-04-09,Ireland,6574.0,263.0
2020-04-09,Israel,9968.0,86.0
2020-04-09,Italy,143626.0,18279.0
2020-04-09,Jamaica,63.0,4.0
2020-04-09,Japan,4667.0,94.0
2020-04-09,Jordan,372.0,7.0
2020-04-09,Kazakhstan,781.0,8.0
2020-04-09,Kenya,184.0,7.0
2020-04-09,"Korea, South",10423.0,204.0
2020-04-09,Kosovo,184.0,5.0
2020-04-09,Kuwait,910.0,1.0
2020-04-09,Kyrgyzstan,280.0,4.0
2020-04-09,Laos,16.0,0.0
2020-04-09,Latvia,589.0,3.0
2020-04-09,Lebanon,582.0,19.0
2020-04-09,Liberia,31.0,4.0
2020-04-09,Libya,24.0,1.0
2020-04-09,Liechtenstein,78.0,1.0
2020-04-09,Lithuania,955.0,16.0
2020-04-09,Luxembourg,3115.0,52.0
2020-04-09,MS Zaandam,9.0,2.0
2020-04-09,Madagascar,93.0,0.0
2020-04-09,Malawi,8.0,1.0
2020-04-09,Malaysia,4228.0,67.0
2020-04-09,Maldives,19.0,0.0
2020-04-09,Mali,74.0,7.0
2020-04-09,Malta,337.0,2.0
2020-04-09,Mauritania,7.0,1.0
2020-04-09,Mauritius,314.0,7.0
2020-04-09,Mexico,3441.0,194.0
2020-04-09,Moldova,1289.0,29.0
2020-04-09,Monaco,84.0,1.0
2020-04-09,Mongolia,16.0,0.0
2020-04-09,Montenegro,252.0,2.0
2020-04-09,Morocco,1374.0,97.0
2020-04-09,Mozambique,17.0,0.0
2020-04-09,Namibia,16.0,0.0
2020-04-09,Nepal,9.0,0.0
2020-04-09,Netherlands,21903.0,2403.0
2020-04-09,New Zealand,1239.0,1.0
2020-04-09,Nicaragua,7.0,1.0
2020-04-09,Niger,410.0,11.0
2020-04-09,Nigeria,288.0,7.0
2020-04-09,North Macedonia,663.0,30.0
2020-04-09,Norway,6211.0,108.0
2020-04-09,Oman,457.0,3.0
2020-04-09,Pakistan,4489.0,65.0
2020-04-09,Panama,2528.0,63.0
2020-04-09,Papua New Guinea,2.0,0.0
2020-04-09,Paraguay,124.0,5.0
2020-04-09,Peru,5256.0,138.0
2020-04-09,Philippines,4076.0,203.0
2020-04-09,Poland,5575.0,174.0
2020-04-09,Portugal,13956.0,409.0
2020-04-09,Qatar,2376.0,6.0
2020-04-09,Romania,5202.0,248.0
2020-04-09,Russia,10131.0,76.0
2020-04-09,Rwanda,110.0,0.0
2020-04-09,Saint Kitts and Nevis,11.0,0.0
2020-04-09,Saint Lucia,14.0,0.0
2020-04-09,Saint Vincent and the Grenadines,12.0,0.0
2020-04-09,San Marino,333.0,34.0
2020-04-09,Sao Tome and Principe,4.0,0.0
2020-04-09,Saudi Arabia,3287.0,44.0
2020-04-09,Senegal,250.0,2.0
2020-04-09,Serbia,2867.0,66.0
2020-04-09,Seychelles,11.0,0.0
2020-04-09,Sierra Leone,7.0,0.0
2020-04-09,Singapore,1910.0,6.0
2020-04-09,Slovakia,701.0,2.0
2020-04-09,Slovenia,1124.0,43.0
2020-04-09,Somalia,12.0,1.0
2020-04-09,South Africa,1934.0,18.0
2020-04-09,South Sudan,3.0,0.0
2020-04-09,Spain,153222.0,15447.0
2020-04-09,Sri Lanka,190.0,7.0
2020-04-09,Sudan,15.0,2.0
2020-04-09,Suriname,10.0,1.0
2020-04-09,Sweden,9141.0,793.0
2020-04-09,Switzerland,24051.0,948.0
2020-04-09,Syria,19.0,2.0
2020-04-09,Taiwan*,380.0,5.0
2020-04-09,Tanzania,25.0,1.0
2020-04-09,Thailand,2423.0,32.0
2020-04-09,Timor-Leste,1.0,0.0
2020-04-09,Togo,73.0,3.0
2020-04-09,Trinidad and Tobago,109.0,8.0
2020-04-09,Tunisia,643.0,25.0
2020-04-09,Turkey,42282.0,908.0
2020-04-09,US,461274.0,16473.0
2020-04-09,Uganda,53.0,0.0
2020-04-09,Ukraine,1892.0,57.0
2020-04-09,United Arab Emirates,2990.0,14.0
2020-04-09,United Kingdom,65872.0,9623.0
2020-04-09,Uruguay,456.0,7.0
2020-04-09,Uzbekistan,582.0,3.0
2020-04-09,Venezuela,171.0,9.0
2020-04-09,Vietnam,255.0,0.0
2020-04-09,West Bank and Gaza,263.0,1.0
2020-04-09,Western Sahara,4.0,0.0
2020-04-09,Zambia,39.0,1.0
2020-04-09,Zimbabwe,11.0,3.0
2020-04-10,Afghanistan,521.0,15.0
2020-04-10,Albania,416.0,23.0
2020-04-10,Algeria,1761.0,256.0
2020-04-10,Andorra,601.0,26.0
2020-04-10,Angola,19.0,2.0
2020-04-10,Antigua and Barbuda,19.0,2.0
2020-04-10,Argentina,1975.0,82.0
2020-04-10,Armenia,937.0,12.0
2020-04-10,Australia,6215.0,54.0
2020-04-10,Austria,13555.0,319.0
2020-04-10,Azerbaijan,991.0,10.0
2020-04-10,Bahamas,42.0,8.0
2020-04-10,Bahrain,925.0,6.0
2020-04-10,Bangladesh,424.0,27.0
2020-04-10,Barbados,67.0,4.0
2020-04-10,Belarus,1981.0,19.0
2020-04-10,Belgium,26667.0,3019.0
2020-04-10,Belize,10.0,2.0
2020-04-10,Benin,35.0,1.0
2020-04-10,Bhutan,5.0,0.0
2020-04-10,Bolivia,268.0,19.0
2020-04-10,Bosnia and Herzegovina,901.0,36.0
2020-04-10,Botswana,13.0,1.0
2020-04-10,Brazil,19638.0,1057.0
2020-04-10,Brunei,136.0,1.0
2020-04-10,Bulgaria,635.0,25.0
2020-04-10,Burkina Faso,443.0,24.0
2020-04-10,Burma,27.0,3.0
2020-04-10,Burundi,3.0,0.0
2020-04-10,Cabo Verde,7.0,1.0
2020-04-10,Cambodia,119.0,0.0
2020-04-10,Cameroon,820.0,12.0
2020-04-10,Canada,22046.0,556.0
2020-04-10,Central African Republic,8.0,0.0
2020-04-10,Chad,11.0,0.0
2020-04-10,Chile,6501.0,65.0
2020-04-10,China,82941.0,3340.0
2020-04-10,Colombia,2473.0,80.0
2020-04-10,Congo (Brazzaville),60.0,5.0
2020-04-10,Congo (Kinshasa),215.0,20.0
2020-04-10,Costa Rica,558.0,3.0
2020-04-10,Cote d'Ivoire,444.0,3.0
2020-04-10,Croatia,1495.0,21.0
2020-04-10,Cuba,564.0,15.0
2020-04-10,Cyprus,595.0,10.0
2020-04-10,Czechia,5732.0,119.0
2020-04-10,Denmark,6014.0,247.0
2020-04-10,Diamond Princess,712.0,11.0
2020-04-10,Djibouti,150.0,1.0
2020-04-10,Dominica,16.0,0.0
2020-04-10,Dominican Republic,2620.0,126.0
2020-04-10,Ecuador,7161.0,297.0
2020-04-10,Egypt,1794.0,135.0
2020-04-10,El Salvador,117.0,6.0
2020-04-10,Equatorial Guinea,18.0,0.0
2020-04-10,Eritrea,34.0,0.0
2020-04-10,Estonia,1258.0,24.0
2020-04-10,Eswatini,12.0,0.0
2020-04-10,Ethiopia,65.0,3.0
2020-04-10,Fiji,16.0,0.0
2020-04-10,Finland,2769.0,48.0
2020-04-10,France,91738.0,13215.0
2020-04-10,Gabon,44.0,1.0
2020-04-10,Gambia,4.0,1.0
2020-04-10,Georgia,234.0,3.0
2020-04-10,Germany,122171.0,2767.0
2020-04-10,Ghana,378.0,6.0
2020-04-10,Greece,2011.0,92.0
2020-04-10,Grenada,14.0,0.0
2020-04-10,Guatemala,126.0,3.0
2020-04-10,Guinea,212.0,0.0
2020-04-10,Guinea-Bissau,36.0,0.0
2020-04-10,Guyana,37.0,6.0
2020-04-10,Haiti,31.0,2.0
2020-04-10,Holy See,8.0,0.0
2020-04-10,Honduras,382.0,23.0
2020-04-10,Hungary,1190.0,77.0
2020-04-10,Iceland,1675.0,7.0
2020-04-10,India,7598.0,246.0
2020-04-10,Indonesia,3512.0,306.0
2020-04-10,Iran,68192.0,4232.0
2020-04-10,Iraq,1279.0,70.0
2020-04-10,Ireland,8089.0,287.0
2020-04-10,Israel,10408.0,95.0
2020-04-10,Italy,147577.0,18849.0
2020-04-10,Jamaica,63.0,4.0
2020-04-10,Japan,5530.0,99.0
2020-04-10,Jordan,372.0,7.0
2020-04-10,Kazakhstan,812.0,10.0
2020-04-10,Kenya,189.0,7.0
2020-04-10,"Korea, South",10450.0,208.0
2020-04-10,Kosovo,250.0,7.0
2020-04-10,Kuwait,993.0,1.0
2020-04-10,Kyrgyzstan,298.0,5.0
2020-04-10,Laos,16.0,0.0
2020-04-10,Latvia,612.0,3.0
2020-04-10,Lebanon,609.0,20.0
2020-04-10,Liberia,37.0,5.0
2020-04-10,Libya,24.0,1.0
2020-04-10,Liechtenstein,79.0,1.0
2020-04-10,Lithuania,999.0,22.0
2020-04-10,Luxembourg,3223.0,54.0
2020-04-10,MS Zaandam,9.0,2.0
2020-04-10,Madagascar,93.0,0.0
2020-04-10,Malawi,9.0,1.0
2020-04-10,Malaysia,4346.0,70.0
2020-04-10,Maldives,19.0,0.0
2020-04-10,Mali,87.0,7.0
2020-04-10,Malta,350.0,2.0
2020-04-10,Mauritania,7.0,1.0
2020-04-10,Mauritius,318.0,9.0
2020-04-10,Mexico,3844.0,233.0
2020-04-10,Moldova,1438.0,29.0
2020-04-10,Monaco,90.0,1.0
2020-04-10,Mongolia,16.0,0.0
2020-04-10,Montenegro,255.0,2.0
2020-04-10,Morocco,1448.0,107.0
2020-04-10,Mozambique,20.0,0.0
2020-04-10,Namibia,16.0,0.0
2020-04-10,Nepal,9.0,0.0
2020-04-10,Netherlands,23249.0,2520.0
2020-04-10,New Zealand,1283.0,2.0
2020-04-10,Nicaragua,7.0,1.0
2020-04-10,Niger,438.0,11.0
2020-04-10,Nigeria,305.0,7.0
2020-04-10,North Macedonia,711.0,32.0
2020-04-10,Norway,6314.0,113.0
2020-04-10,Oman,484.0,3.0
2020-04-10,Pakistan,4695.0,66.0
2020-04-10,Panama,2752.0,66.0
2020-04-10,Papua New Guinea,2.0,0.0
2020-04-10,Paraguay,129.0,6.0
2020-04-10,Peru,5897.0,169.0
2020-04-10,Philippines,4195.0,221.0
2020-04-10,Poland,5955.0,181.0
2020-04-10,Portugal,15472.0,435.0
2020-04-10,Qatar,2512.0,6.0
2020-04-10,Romania,5467.0,270.0
2020-04-10,Russia,11917.0,94.0
2020-04-10,Rwanda,118.0,0.0
2020-04-10,Saint Kitts and Nevis,12.0,0.0
2020-04-10,Saint Lucia,15.0,0.0
2020-04-10,Saint Vincent and the Grenadines,12.0,0.0
2020-04-10,San Marino,344.0,34.0
2020-04-10,Sao Tome and Principe,4.0,0.0
2020-04-10,Saudi Arabia,3651.0,47.0
2020-04-10,Senegal,265.0,2.0
2020-04-10,Serbia,3105.0,71.0
2020-04-10,Seychelles,11.0,0.0
2020-04-10,Sierra Leone,8.0,0.0
2020-04-10,Singapore,2108.0,7.0
2020-04-10,Slovakia,715.0,2.0
2020-04-10,Slovenia,1160.0,45.0
2020-04-10,Somalia,21.0,1.0
2020-04-10,South Africa,2003.0,24.0
2020-04-10,South Sudan,4.0,0.0
2020-04-10,Spain,158273.0,16081.0
2020-04-10,Sri Lanka,190.0,7.0
2020-04-10,Sudan,17.0,2.0
2020-04-10,Suriname,10.0,1.0
2020-04-10,Sweden,9685.0,870.0
2020-04-10,Switzerland,24551.0,1002.0
2020-04-10,Syria,19.0,2.0
2020-04-10,Taiwan*,382.0,6.0
2020-04-10,Tanzania,32.0,3.0
2020-04-10,Thailand,2473.0,33.0
2020-04-10,Timor-Leste,2.0,0.0
2020-04-10,Togo,76.0,3.0
2020-04-10,Trinidad and Tobago,109.0,8.0
2020-04-10,Tunisia,671.0,25.0
2020-04-10,Turkey,47029.0,1006.0
2020-04-10,US,496372.0,18581.0
2020-04-10,Uganda,53.0,0.0
2020-04-10,Ukraine,2203.0,69.0
2020-04-10,United Arab Emirates,3360.0,16.0
2020-04-10,United Kingdom,74605.0,10776.0
2020-04-10,Uruguay,473.0,7.0
2020-04-10,Uzbekistan,624.0,3.0
2020-04-10,Venezuela,171.0,9.0
2020-04-10,Vietnam,257.0,0.0
2020-04-10,West Bank and Gaza,267.0,2.0
2020-04-10,Western Sahara,4.0,0.0
2020-04-10,Zambia,40.0,2.0
2020-04-10,Zimbabwe,13.0,3.0
2020-04-11,Afghanistan,555.0,18.0
2020-04-11,Albania,433.0,23.0
2020-04-11,Algeria,1825.0,275.0
2020-04-11,Andorra,601.0,26.0
2020-04-11,Angola,19.0,2.0
2020-04-11,Antigua and Barbuda,21.0,2.0
2020-04-11,Argentina,1975.0,83.0
2020-04-11,Armenia,967.0,13.0
2020-04-11,Australia,6303.0,57.0
2020-04-11,Austria,13806.0,337.0
2020-04-11,Azerbaijan,1058.0,11.0
2020-04-11,Bahamas,46.0,8.0
2020-04-11,Bahrain,1040.0,6.0
2020-04-11,Bangladesh,482.0,30.0
2020-04-11,Barbados,68.0,4.0
2020-04-11,Belarus,2226.0,23.0
2020-04-11,Belgium,28018.0,3346.0
2020-04-11,Belize,13.0,2.0
2020-04-11,Benin,35.0,1.0
2020-04-11,Bhutan,5.0,0.0
2020-04-11,Bolivia,275.0,20.0
2020-04-11,Bosnia and Herzegovina,946.0,37.0
2020-04-11,Botswana,13.0,1.0
2020-04-11,Brazil,20727.0,1124.0
2020-04-11,Brunei,136.0,1.0
2020-04-11,Bulgaria,661.0,28.0
2020-04-11,Burkina Faso,484.0,27.0
2020-04-11,Burma,38.0,3.0
2020-04-11,Burundi,5.0,0.0
2020-04-11,Cabo Verde,8.0,1.0
2020-04-11,Cambodia,120.0,0.0
2020-04-11,Cameroon,820.0,12.0
2020-04-11,Canada,23303.0,653.0
2020-04-11,Central African Republic,8.0,0.0
2020-04-11,Chad,11.0,0.0
2020-04-11,Chile,6927.0,73.0
2020-04-11,China,83014.0,3343.0
2020-04-11,Colombia,2709.0,100.0
2020-04-11,Congo (Brazzaville),60.0,5.0
2020-04-11,Congo (Kinshasa),223.0,20.0
2020-04-11,Costa Rica,577.0,3.0
2020-04-11,Cote d'Ivoire,533.0,4.0
2020-04-11,Croatia,1534.0,21.0
2020-04-11,Cuba,620.0,16.0
2020-04-11,Cyprus,616.0,10.0
2020-04-11,Czechia,5831.0,129.0
2020-04-11,Denmark,6191.0,260.0
2020-04-11,Diamond Princess,712.0,11.0
2020-04-11,Djibouti,187.0,2.0
2020-04-11,Dominica,16.0,0.0
2020-04-11,Dominican Republic,2759.0,135.0
2020-04-11,Ecuador,7257.0,315.0
2020-04-11,Egypt,1939.0,146.0
2020-04-11,El Salvador,118.0,6.0
2020-04-11,Equatorial Guinea,18.0,0.0
2020-04-11,Eritrea,34.0,0.0
2020-04-11,Estonia,1304.0,24.0
2020-04-11,Eswatini,12.0,0.0
2020-04-11,Ethiopia,69.0,3.0
2020-04-11,Fiji,16.0,0.0
2020-04-11,Finland,2905.0,49.0
2020-04-11,France,94863.0,13851.0
2020-04-11,Gabon,46.0,1.0
2020-04-11,Gambia,9.0,1.0
2020-04-11,Georgia,242.0,3.0
2020-04-11,Germany,124908.0,2736.0
2020-04-11,Ghana,408.0,8.0
2020-04-11,Greece,2081.0,93.0
2020-04-11,Grenada,14.0,0.0
2020-04-11,Guatemala,137.0,3.0
2020-04-11,Guinea,250.0,0.0
2020-04-11,Guinea-Bissau,38.0,0.0
2020-04-11,Guyana,45.0,6.0
2020-04-11,Haiti,33.0,2.0
2020-04-11,Holy See,8.0,0.0
2020-04-11,Honduras,392.0,24.0
2020-04-11,Hungary,1310.0,85.0
2020-04-11,Iceland,1689.0,8.0
2020-04-11,India,8446.0,288.0
2020-04-11,Indonesia,3842.0,327.0
2020-04-11,Iran,70029.0,4357.0
2020-04-11,Iraq,1318.0,72.0
2020-04-11,Ireland,8928.0,320.0
2020-04-11,Israel,10743.0,101.0
2020-04-11,Italy,152271.0,19468.0
2020-04-11,Jamaica,65.0,4.0
2020-04-11,Japan,6005.0,99.0
2020-04-11,Jordan,381.0,7.0
2020-04-11,Kazakhstan,865.0,10.0
2020-04-11,Kenya,191.0,7.0
2020-04-11,"Korea, South",10480.0,211.0
2020-04-11,Kosovo,283.0,7.0
2020-04-11,Kuwait,1154.0,1.0
2020-04-11,Kyrgyzstan,339.0,5.0
2020-04-11,Laos,18.0,0.0
2020-04-11,Latvia,630.0,3.0
2020-04-11,Lebanon,619.0,20.0
2020-04-11,Liberia,48.0,5.0
2020-04-11,Libya,24.0,1.0
2020-04-11,Liechtenstein,79.0,1.0
2020-04-11,Lithuania,1026.0,23.0
2020-04-11,Luxembourg,3270.0,62.0
2020-04-11,MS Zaandam,9.0,2.0
2020-04-11,Madagascar,102.0,0.0
2020-04-11,Malawi,12.0,2.0
2020-04-11,Malaysia,4530.0,73.0
2020-04-11,Maldives,19.0,0.0
2020-04-11,Mali,87.0,7.0
2020-04-11,Malta,370.0,3.0
2020-04-11,Mauritania,7.0,1.0
2020-04-11,Mauritius,319.0,9.0
2020-04-11,Mexico,4219.0,273.0
2020-04-11,Moldova,1560.0,30.0
2020-04-11,Monaco,92.0,1.0
2020-04-11,Mongolia,16.0,0.0
2020-04-11,Montenegro,263.0,2.0
2020-04-11,Morocco,1545.0,111.0
2020-04-11,Mozambique,20.0,0.0
2020-04-11,Namibia,16.0,0.0
2020-04-11,Nepal,9.0,0.0
2020-04-11,Netherlands,24571.0,2653.0
2020-04-11,New Zealand,1312.0,4.0
2020-04-11,Nicaragua,8.0,1.0
2020-04-11,Niger,491.0,11.0
2020-04-11,Nigeria,318.0,10.0
2020-04-11,North Macedonia,760.0,34.0
2020-04-11,Norway,6409.0,119.0
2020-04-11,Oman,546.0,3.0
2020-04-11,Pakistan,5011.0,86.0
2020-04-11,Panama,2974.0,74.0
2020-04-11,Papua New Guinea,2.0,0.0
2020-04-11,Paraguay,133.0,6.0
2020-04-11,Peru,6848.0,181.0
2020-04-11,Philippines,4428.0,247.0
2020-04-11,Poland,6356.0,208.0
2020-04-11,Portugal,15987.0,470.0
2020-04-11,Qatar,2728.0,6.0
2020-04-11,Romania,5990.0,291.0
2020-04-11,Russia,13584.0,106.0
2020-04-11,Rwanda,120.0,0.0
2020-04-11,Saint Kitts and Nevis,12.0,0.0
2020-04-11,Saint Lucia,15.0,0.0
2020-04-11,Saint Vincent and the Grenadines,12.0,0.0
2020-04-11,San Marino,356.0,35.0
2020-04-11,Sao Tome and Principe,4.0,0.0
2020-04-11,Saudi Arabia,4033.0,52.0
2020-04-11,Senegal,278.0,2.0
2020-04-11,Serbia,3380.0,74.0
2020-04-11,Seychelles,11.0,0.0
2020-04-11,Sierra Leone,8.0,0.0
2020-04-11,Singapore,2299.0,8.0
2020-04-11,Slovakia,728.0,2.0
2020-04-11,Slovenia,1188.0,50.0
2020-04-11,Somalia,21.0,1.0
2020-04-11,South Africa,2028.0,25.0
2020-04-11,South Sudan,4.0,0.0
2020-04-11,Spain,163027.0,16606.0
2020-04-11,Sri Lanka,198.0,7.0
2020-04-11,Sudan,19.0,2.0
2020-04-11,Suriname,10.0,1.0
2020-04-11,Sweden,10151.0,887.0
2020-04-11,Switzerland,25107.0,1036.0
2020-04-11,Syria,25.0,2.0
2020-04-11,Taiwan*,385.0,6.0
2020-04-11,Tanzania,32.0,3.0
2020-04-11,Thailand,2518.0,35.0
2020-04-11,Timor-Leste,2.0,0.0
2020-04-11,Togo,76.0,3.0
